,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer
0,1.0,1.0,1.0,0.3991773724555969,0.21722297370433807,0.3412016034126282,0.6627533704042434,0.6214311270125223,1.0,0.38511602655053134,0.017857142857142856,0.34347766637802124,0.2,130,40,shap
0,1.0,1.0,1.0,0.4055027645625285,0.12037528877175477,0.3486268524540657,0.45789405703544617,0.014454382826475853,1.0,0.2649264931678772,0.017857142857142856,0.5111111998558044,0.2,130,40,l2x
0,1.0,1.0,1.0,0.4083179533481598,0.014002010226249695,0.34827855229377747,0.6469239950180053,0.03771019677996422,0.6029090909090908,-0.036792755126953125,0.017857142857142856,0.27947377974137766,0.3,120,40,lime
0,1.0,1.0,1.0,0.4039936065673828,0.08999527990818024,0.3440547287464142,0.8773708432912827,0.4699105545617174,1.0,0.35277739763259885,0.017857142857142856,0.4845745265483856,0.3,120,40,shap
0,1.0,1.0,1.0,0.4110683539341043,0.034446267730037346,0.3498331681205686,0.4919481575489044,0.01574239713774599,1.0,0.3133171141147614,0.017857142857142856,0.2999997138977051,0.3,120,40,l2x
0,1.0,1.0,1.0,0.3648202419281006,0.011556152254343033,0.3384471833705902,0.5379565000534058,0.05652951699463329,0.6965818181818181,0.036139726638793945,0.017857142857142856,0.3855125813511286,0.3,125,40,lime
0,1.0,1.0,1.0,0.3625700771808624,0.2773921489715576,0.3368741273880005,0.7651007324457169,0.5934883720930233,1.0,0.43405873775482173,0.017857142857142856,0.5343889594078064,0.3,125,40,shap
0,1.0,1.0,1.0,0.41047304252925165,0.029786636934526184,0.35648670887710354,0.5370261430740356,0.02132379248658319,1.0,0.4397632539272308,0.017857142857142856,0.4400002360343933,0.3,125,40,l2x
0,1.0,1.0,1.0,0.4023270010948181,0.01597941480576992,0.3312392234802246,0.48997836112976073,0.11813953488372095,0.35039999999999993,-0.01833022832870479,0.017857142857142856,0.5034489237253209,0.3,130,40,lime
0,1.0,1.0,1.0,0.3773888349533081,0.5670132040977478,0.30903491377830505,0.6521857857704163,0.47162790697674417,1.0,0.4192564129829407,0.017857142857142856,0.33964288234710693,0.3,130,40,shap
0,1.0,1.0,1.0,0.3953315769486085,144.51245975042207,0.34980300924526436,0.46733869314193727,0.020035778175313063,1.0,0.3893145442008972,0.017857142857142856,0.28888899087905884,0.3,130,40,l2x
