,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer
0,1.0,1.0,1.0,0.3136284351348877,0.10929273068904877,0.24354955554008484,0.9366975225508213,0.7673394495412844,1.0,0.32447534799575806,0.018315018315018316,0.3042808473110199,0.3,125,39,shap
0,1.0,1.0,1.0,0.34387557059375534,0.19126849531043397,0.34065314653331097,0.8778617367148399,0.0250275229357798,1.0,0.28201904296875,0.018315018315018316,0.35000020265579224,0.3,125,39,l2x
0,1.0,1.0,1.0,0.2420419156551361,0.2558404803276062,0.1914995014667511,0.9153490833938122,0.17922935779816512,0.35417164179104466,0.22049263715744016,0.018315018315018316,0.2708601786492687,0.3,130,39,lime
0,1.0,1.0,1.0,0.23838956654071808,0.3197450637817383,0.19580695033073425,0.9610295001417398,0.5587889908256881,1.0,0.5048967758426443,0.018315018315018316,0.2259896695613861,0.3,130,39,shap
0,1.0,1.0,1.0,0.2399313553458075,6.540974768432305,0.23943612807557915,0.9153300575911999,0.0410275229357798,1.0,0.3920917809009552,0.018315018315018316,0.4181816577911377,0.3,130,39,l2x
0,1.0,1.0,1.0,0.30635109543800354,0.17216219007968903,0.24377639591693878,0.8843772649765015,0.07611009174311925,0.4438134328358208,0.1490721225738525,0.018315018315018316,0.34513144877083546,0.5,120,39,lime
0,1.0,1.0,1.0,0.3063324987888336,0.17233505845069885,0.24377405643463135,0.9482182778418065,0.7630091743119266,1.0,0.293450403213501,0.018315018315018316,0.33684611320495605,0.5,120,39,shap
0,1.0,1.0,1.0,0.3095614489768516,0.18031233632526383,0.32014971774828294,0.9156745202839375,0.030678899082568784,1.0,0.2984024941921234,0.018315018315018316,0.4400005638599396,0.5,120,39,l2x
0,1.0,1.0,1.0,0.22176489233970642,0.23137852549552917,0.21485409140586853,0.8887945912778378,0.08719266055045871,0.5375298507462687,0.07675238847732546,0.018315018315018316,0.631613555811225,0.5,125,39,lime
0,1.0,1.0,1.0,0.22173857688903809,0.23180322349071503,0.2148575335741043,0.9661458697170019,0.7234495412844038,1.0,0.3297672390937805,0.018315018315018316,0.5219734907150269,0.5,125,39,shap
0,1.0,1.0,1.0,0.30432628464521816,0.1742162476175296,0.30114582659859523,0.9294405400753021,0.03442201834862384,1.0,0.3268669188022614,0.018315018315018316,0.40000006556510925,0.5,125,39,l2x
0,1.0,1.0,1.0,0.31095585227012634,0.170199453830719,0.2746453285217285,0.7271651744842529,0.25445871559633026,0.4377014925373133,0.0020963311195373313,0.018315018315018316,0.2985468529863052,0.5,130,39,lime
0,1.0,1.0,1.0,0.3109438419342041,0.17035481333732605,0.2746432423591614,0.6291721999645233,0.3065688073394496,1.0,0.139332902431488,0.018315018315018316,0.3474353849887848,0.5,130,39,shap
0,1.0,1.0,1.0,0.34060740086498903,0.13064562361513068,0.33503711580270845,0.5665434718132019,0.028256880733944924,1.0,0.18479093313217165,0.018315018315018316,0.6153843402862549,0.5,130,39,l2x
0,1.0,1.0,1.0,0.35166484117507935,0.06403282284736633,0.235225647687912,0.8140515774488449,0.21144901610017888,0.31374545454545444,0.18844497203826904,0.017857142857142856,0.4625838941852952,0.2,120,40,lime
0,1.0,1.0,1.0,0.35159268975257874,0.06448285281658173,0.23522068560123444,0.757096192240715,0.13445438282647587,1.0,0.18164217472076416,0.017857142857142856,0.5012477040290833,0.2,120,40,shap
0,1.0,1.0,1.0,0.336766634339507,0.2992488430904796,0.34806412785359087,0.8200481355190277,0.0316279069767442,1.0,0.18457051515579226,0.017857142857142856,0.44444429874420166,0.2,120,40,l2x
0,1.0,1.0,1.0,0.22581696510314941,0.19748803973197937,0.19937710464000702,0.857514126598835,0.12851520572450806,0.44407272727272706,0.09488573074340823,0.017857142857142856,0.22599917327648128,0.2,125,40,lime
0,1.0,1.0,1.0,0.0,1.0,0.0,0.7478463143110275,0.5,1.0,0.9728647808544337,0.0,0.5179470181465149,0.2,125,40,shap
0,1.0,1.0,1.0,0.28206551643112976,0.10621975942348424,0.2825697522248648,0.8896682396531105,0.03520572450805008,1.0,0.34498156309127803,0.017857142857142856,0.6666667461395264,0.2,125,40,l2x
0,1.0,1.0,1.0,0.29271697998046875,1.013763189315796,0.23419076204299927,0.564685195684433,0.152701252236136,0.3483636363636363,0.1875198364257813,0.017857142857142856,0.27516274913686695,0.2,130,40,lime
0,1.0,1.0,1.0,0.29249998927116394,1.0096766948699951,0.23427274823188782,0.747705414891243,0.6571735241502685,1.0,0.388429868221283,0.017857142857142856,0.251905620098114,0.2,130,40,shap
0,1.0,1.0,1.0,0.16251136366054947,4.265049476363389,0.18177637992112777,0.6163906812667846,0.04322003577817531,1.0,0.3573160290718078,0.017857142857142856,0.31428590416908264,0.2,130,40,l2x
0,1.0,1.0,1.0,0.2893908619880676,0.13678954541683197,0.22733686864376068,0.8513801261782646,0.30819320214669055,0.26283636363636353,0.20016256570816038,0.017857142857142856,0.46174095042986535,0.3,120,40,lime
0,1.0,1.0,1.0,0.28938230872154236,0.13687171041965485,0.2273351550102234,0.9224264658987522,0.8296958855098389,1.0,0.43199133276939394,0.017857142857142856,0.46781468391418457,0.3,120,40,shap
0,1.0,1.0,1.0,0.335710421052455,0.2523419683400136,0.3353754088751015,0.9011234685778617,0.05853309481216458,1.0,0.4307399392127991,0.017857142857142856,0.64000004529953,0.3,120,40,l2x
0,1.0,1.0,1.0,0.29805779457092285,0.1812886893749237,0.24575328826904297,0.8480424501001835,0.07749552772808588,0.47665454545454533,0.20314614772796635,0.017857142857142856,0.31402901003783645,0.3,125,40,lime
0,1.0,1.0,1.0,0.0,1.0,0.0,0.8676350697875023,0.5,1.0,0.9506316811777651,0.0,0.6108325719833374,0.3,125,40,shap
0,1.0,1.0,1.0,0.3429835985964792,0.1747096952218305,0.343654551780858,0.8130338057875633,0.025187835420393555,1.0,0.33530738949775696,0.017857142857142856,0.5384616255760193,0.3,125,40,l2x
0,1.0,1.0,1.0,0.27188414335250854,0.17890289425849915,0.23600438237190247,0.853965874016285,0.1489087656529517,0.40334545454545445,0.20934760570526123,0.017857142857142856,0.4476495989595029,0.3,130,40,lime
0,1.0,1.0,1.0,0.15761956572532654,0.4533420503139496,0.202740877866745,0.7711005270481109,0.28443649373881935,1.0,0.63972791088745,0.008928571428571428,0.43290412425994873,0.3,130,40,shap
0,1.0,1.0,1.0,0.3411402971455445,0.1388978029049681,0.3350608599953067,0.8907336622476578,0.015670840787119868,1.0,0.4190443933010102,0.017857142857142856,0.5333335399627686,0.3,130,40,l2x
